1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.201154,0.38998,0.556314,0.693712,0.800026,0.876971,0.928956,0.961662,0.980762,0.991075,0.996199,0.998527,0.999486,0.999841,0.999957,0.99999,0.999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999,0.999996,0.999984,0.999941,0.999807,0.999442,0.998548,0.996555,0.992486,0.984831,0.971496,0.949901,0.917284,0.871228,0.810298,0.734672,0.646491,0.549831,0.450169,0.353509,0.265328,0.189702,0.128772,0.0827157,0.0500988,0.0285037,0.0151687,0.00751422,0.00344495,0.0014518,0.000557505,0.000193023,5.93556e-005,1.59069e-005,3.59969e-006,6.59408e-007,8.83769e-008,7.35542e-009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.142352,0.280256,0.409671,0.527308,0.630871,0.719157,0.792018,0.850217,0.895195,0.928814,0.953107,0.970069,0.981507,0.98895,0.993622,0.996448,0.998093,0.999015,0.999511,0.999767,0.999894,0.999953,0.99998,0.999991,0.999994,0.999992,0.999982,0.999958,0.999909,0.999807,0.999609,0.999239,0.998571,0.997414,0.995484,0.99238,0.987561,0.980342,0.969891,0.955267,0.935475,0.909559,0.876711,0.836399,0.788483,0.733307,0.671746,0.605182,0.535426,0.464574,0.394818,0.328254,0.266693,0.211517,0.163601,0.123289,0.0904411,0.0645249,0.0447333,0.030109,0.0196581,0.0124386,0.00762048,0.00451589,0.00258586,0.00142918,0.000761493,0.000390648,0.000192677,9.12282e-005,4.13938e-005,1.79648e-005,7.44147e-006,2.93492e-006,1.09911e-006,3.89603e-007,1.30242e-007,4.08853e-008,1.19912e-008,3.2657e-009,8.19696e-010,1.87851e-010,3.88348e-011,7.12702e-012,1.13557e-012,1.51996e-013,1.62108e-014,1.246e-015,5.41022e-017,0,0,0,0,0,0,0,0,0,0
0,0.116262,0.230086,0.339185,0.441558,0.535597,0.620159,0.694589,0.758711,0.812773,0.857377,0.893384,0.921821,0.943789,0.960386,0.972647,0.981503,0.987753,0.992065,0.994969,0.996878,0.998101,0.998861,0.999312,0.999556,0.999653,0.99963,0.999487,0.999195,0.998696,0.997899,0.996673,0.994837,0.992155,0.988326,0.982985,0.975701,0.965983,0.953302,0.937114,0.916893,0.892172,0.862595,0.827953,0.788234,0.743647,0.694643,0.641905,0.586329,0.528978,0.471022,0.413671,0.358095,0.305357,0.256353,0.211766,0.172047,0.137405,0.107828,0.0831075,0.062886,0.0466979,0.0340173,0.0242994,0.0170144,0.0116735,0.00784473,0.00516158,0.00332385,0.00209401,0.00129007,0.000776889,0.000457108,0.000262657,0.000147318,8.06107e-005,4.30093e-005,2.23621e-005,1.13234e-005,5.5804e-006,2.67469e-006,1.24588e-006,5.63531e-007,2.47297e-007,1.05189e-007,4.33232e-008,1.72579e-008,6.64116e-009,2.46549e-009,8.81711e-010,3.03253e-010,1.00128e-010,3.16734e-011,9.57721e-012,2.76104e-012,7.56703e-013,1.96476e-013,4.80658e-014,1.06104e-014,0
0,0.1007,0.199811,0.295818,0.387349,0.473233,0.552542,0.624618,0.689079,0.745811,0.794944,0.836813,0.871918,0.900877,0.924378,0.943138,0.957868,0.969241,0.977873,0.984309,0.989016,0.992384,0.994724,0.996278,0.997221,0.997672,0.997694,0.997304,0.996472,0.995123,0.993139,0.990359,0.986577,0.981547,0.974982,0.966564,0.955949,0.942785,0.926722,0.907438,0.884657,0.858174,0.827875,0.793758,0.755948,0.714707,0.670428,0.623635,0.574959,0.525118,0.474882,0.425041,0.376365,0.329572,0.285293,0.244052,0.206242,0.172125,0.141826,0.115342,0.0925613,0.0732771,0.0572136,0.0440476,0.03343,0.0250062,0.0184316,0.0133841,0.00957269,0.0067423,0.00467542,0.00319139,0.00214386,0.00141702,0.000921343,0.000589171,0.000370454,0.000228982,0.000139103,8.30299e-005,4.86836e-005,2.80328e-005,1.58477e-005,8.79341e-006,4.78751e-006,2.55674e-006,1.3389e-006,6.87294e-007,3.45712e-007,1.70333e-007,8.21718e-008,3.87974e-008,1.79202e-008,8.09357e-009,3.57235e-009,1.53967e-009,6.46312e-010,2.60456e-010,9.0831e-011,0
0,0.0900765,0.179014,0.265714,0.349165,0.428471,0.502881,0.571812,0.634856,0.691781,0.742526,0.787182,0.825978,0.859247,0.887408,0.910933,0.930326,0.946095,0.958737,0.968718,0.976464,0.982349,0.986694,0.989761,0.991756,0.992823,0.993057,0.992495,0.991128,0.988897,0.985701,0.9814,0.975818,0.968749,0.959967,0.949229,0.93629,0.920912,0.902875,0.881995,0.858135,0.831218,0.801236,0.768266,0.732466,0.694085,0.653455,0.610985,0.567151,0.522478,0.477522,0.432848,0.389015,0.346545,0.305915,0.267534,0.231733,0.198762,0.16878,0.14186,0.117997,0.0971123,0.0790663,0.0636725,0.0507091,0.0399325,0.0310892,0.0239261,0.0181992,0.0136802,0.0101609,0.0074562,0.00540489,0.00386978,0.00273626,0.00191049,0.00131702,0.000896279,0.000602059,0.000399138,0.000261116,0.000168544,0.000107325,6.74113e-005,4.17585e-005,2.55078e-005,1.5362e-005,9.12012e-006,5.33656e-006,3.07719e-006,1.74826e-006,9.78434e-007,5.39317e-007,2.92701e-007,1.56327e-007,8.20283e-008,4.2022e-008,2.04615e-008,8.27564e-009,0
0,0.0822328,0.163597,0.243253,0.320412,0.394363,0.464489,0.530284,0.591363,0.64746,0.698434,0.744259,0.785013,0.820866,0.852064,0.878911,0.901751,0.920953,0.936892,0.949939,0.960444,0.968731,0.975085,0.979753,0.982933,0.984779,0.985396,0.984841,0.983128,0.98023,0.97608,0.970578,0.963598,0.954992,0.944598,0.93225,0.917782,0.901045,0.881908,0.860274,0.836085,0.809331,0.780057,0.748365,0.714418,0.67844,0.640711,0.601561,0.561365,0.520527,0.479473,0.438634,0.398438,0.359287,0.321557,0.285578,0.251628,0.219932,0.19065,0.163885,0.139678,0.118017,0.0988392,0.0820399,0.0674806,0.0549971,0.0444078,0.0355213,0.0281438,0.022085,0.0171629,0.0132074,0.0100633,0.00759134,0.00566905,0.00419062,0.00306607,0.00222017,0.00159092,0.00112807,0.000791418,0.000549316,0.000377178,0.000256176,0.000172092,0.000114333,7.51163e-005,4.87983e-005,3.13431e-005,1.99023e-005,1.24922e-005,7.74992e-006,4.75103e-006,2.87696e-006,1.71896e-006,1.0101e-006,5.7772e-007,3.10317e-007,1.34736e-007,0
0,0.076135,0.15158,0.225665,0.297753,0.367263,0.433679,0.496562,0.555556,0.610399,0.660915,0.707016,0.7487,0.786034,0.819155,0.848251,0.873549,0.89531,0.913807,0.929322,0.942131,0.952494,0.960653,0.966818,0.971171,0.973855,0.974978,0.97461,0.972786,0.969505,0.964738,0.958427,0.950496,0.940852,0.929391,0.91601,0.900611,0.883106,0.86343,0.841541,0.817431,0.791129,0.762705,0.732271,0.699983,0.666041,0.630684,0.594187,0.556853,0.519007,0.480989,0.443143,0.405807,0.369306,0.333945,0.299995,0.267696,0.237244,0.208793,0.182452,0.158286,0.136315,0.116522,0.0988531,0.0832234,0.0695236,0.0576251,0.0473855,0.0386542,0.0312774,0.0251022,0.0199807,0.0157721,0.0123459,0.00958247,0.00737435,0.00562642,0.00425574,0.00319097,0.00237164,0.00174713,0.00127562,0.000923028,0.000661873,0.0004703,0.000331122,0.000230986,0.00015964,0.0001093,7.41303e-005,4.97989e-005,3.31302e-005,2.18207e-005,1.42179e-005,9.14745e-006,5.78221e-006,3.54167e-006,2.01656e-006,9.11439e-007,0
0,0.0712171,0.141869,0.211403,0.279294,0.345052,0.408239,0.468469,0.525423,0.578845,0.628549,0.674417,0.716397,0.754495,0.788773,0.819339,0.846338,0.869946,0.890358,0.907781,0.922425,0.934495,0.944183,0.951667,0.957101,0.960616,0.962314,0.962273,0.96054,0.957139,0.952069,0.94531,0.936827,0.926571,0.914491,0.900532,0.884645,0.866794,0.846956,0.825131,0.801342,0.775642,0.748114,0.718875,0.688071,0.655881,0.622514,0.588202,0.553199,0.517775,0.482209,0.446781,0.411773,0.37745,0.344067,0.311854,0.281016,0.251728,0.224131,0.198335,0.174413,0.152405,0.132317,0.11413,0.0977923,0.0832343,0.0703652,0.0590798,0.0492624,0.0407905,0.0335382,0.0273798,0.0221925,0.0178583,0.0142662,0.0113132,0.00890534,0.0069579,0.00539568,0.00415272,0.00317187,0.00240422,0.00180837,0.00134969,0.000999522,0.000734416,0.000535379,0.000387192,0.000277786,0.000197686,0.00013953,9.76505e-005,6.77279e-005,4.6498e-005,3.15124e-005,2.09439e-005,1.34286e-005,7.93897e-006,3.67944e-006,0
0,0.0671386,0.133802,0.199526,0.263864,0.326398,0.386748,0.444574,0.499584,0.551538,0.600249,0.645584,0.687458,0.725841,0.760743,0.792216,0.820347,0.845247,0.867052,0.885909,0.901974,0.915403,0.926349,0.934954,0.94135,0.945649,0.947949,0.948326,0.946838,0.943524,0.938406,0.931492,0.922779,0.912255,0.899906,0.885716,0.869676,0.851783,0.832049,0.810502,0.787187,0.762174,0.735553,0.707441,0.677976,0.647321,0.615661,0.583197,0.550146,0.516738,0.483208,0.449792,0.416726,0.384236,0.352537,0.321828,0.292287,0.26407,0.237308,0.212103,0.188533,0.166647,0.146468,0.127995,0.111202,0.0960451,0.0824616,0.0703743,0.0596949,0.0503263,0.0421662,0.0351092,0.0290498,0.0238841,0.0195117,0.0158375,0.012772,0.0102328,0.0081447,0.00643994,0.0050582,0.00394641,0.0030583,0.00235405,0.00179965,0.00136641,0.00103033,0.000771521,0.000573673,0.000423525,0.000310386,0.000225718,0.000162754,0.000116166,8.17829e-005,5.63471e-005,3.73047e-005,2.26285e-005,1.06651e-005,0
0,0.0636799,0.126953,0.189419,0.250695,0.310416,0.368247,0.423886,0.477066,0.527563,0.575191,0.61981,0.661321,0.699662,0.734814,0.766788,0.795625,0.821394,0.844181,0.864089,0.88123,0.895721,0.907679,0.917221,0.924452,0.929473,0.93237,0.933218,0.932079,0.929002,0.924027,0.917181,0.908485,0.897955,0.885603,0.871445,0.855498,0.837787,0.818348,0.797229,0.774492,0.750217,0.724499,0.697454,0.669214,0.639928,0.609763,0.578897,0.54752,0.51583,0.48403,0.452325,0.420915,0.389997,0.359756,0.330365,0.301982,0.274747,0.248778,0.224174,0.201011,0.179343,0.159202,0.140601,0.12353,0.107963,0.093858,0.0811594,0.0697998,0.0597028,0.0507856,0.0429606,0.0361381,0.0302277,0.0251405,0.0207899,0.0170932,0.0139724,0.0113548,0.00917344,0.00736739,0.0058818,0.00466772,0.003682,0.00288689,0.00224972,0.00174243,0.00134117,0.00102582,0.000779555,0.000588418,0.000440909,0.000327621,0.000240902,0.000174544,0.000123512,8.36997e-005,5.17109e-005,2.46615e-005,0
0,0.0606923,0.12103,0.180664,0.239258,0.29649,0.352062,0.405702,0.457165,0.506239,0.552746,0.596543,0.637519,0.675597,0.710733,0.742912,0.772142,0.798457,0.821909,0.842564,0.860503,0.875809,0.888574,0.898887,0.906837,0.912508,0.915978,0.91732,0.916595,0.91386,0.909163,0.902547,0.894049,0.883705,0.871549,0.857615,0.841943,0.824578,0.805572,0.784988,0.7629,0.739395,0.714571,0.688543,0.661438,0.633393,0.604562,0.575105,0.545192,0.514997,0.484698,0.454475,0.424504,0.394957,0.365995,0.337773,0.310431,0.284095,0.258874,0.234861,0.21213,0.190737,0.17072,0.152097,0.134873,0.119035,0.104555,0.0913931,0.0794992,0.0688133,0.0592686,0.0507925,0.0433093,0.0367412,0.0310098,0.0260376,0.0217494,0.0180727,0.0149386,0.0122829,0.0100456,0.00817192,0.00661198,0.00532089,0.00425859,0.00338966,0.00268307,0.00211182,0.00165261,0.00128552,0.000993585,0.000762494,0.000580218,0.000436691,0.000323504,0.00023362,0.000161106,0.000100891,4.85326e-005,0
0,0.0580709,0.115828,0.172963,0.229176,0.28418,0.337707,0.389507,0.439357,0.487057,0.532435,0.575347,0.615678,0.65334,0.688273,0.72044,0.749829,0.776448,0.800321,0.821489,0.840004,0.855927,0.869325,0.880269,0.888831,0.895083,0.899094,0.900931,0.900656,0.898327,0.894,0.887727,0.879556,0.869537,0.857718,0.844148,0.828883,0.811981,0.793507,0.773534,0.752143,0.729427,0.705487,0.680435,0.654392,0.62749,0.599869,0.571677,0.543067,0.514195,0.485222,0.456306,0.427604,0.399269,0.371445,0.344271,0.317872,0.292362,0.267844,0.244404,0.222113,0.201027,0.181187,0.162618,0.145332,0.129325,0.11458,0.101071,0.0887597,0.0775994,0.0675365,0.0585112,0.0504598,0.0433154,0.0370097,0.0314739,0.0266399,0.0224415,0.0188145,0.015698,0.0130344,0.0107702,0.0088558,0.00724582,0.00589911,0.00477861,0.00385124,0.00308771,0.00246224,0.00195233,0.00153845,0.00120373,0.000933685,0.000715885,0.000539689,0.000395948,0.000276737,0.000175096,8.47761e-005,0
0,0.0557395,0.111198,0.1661,0.220174,0.273162,0.32482,0.374919,0.423251,0.469628,0.513886,0.555881,0.595498,0.63264,0.667236,0.699237,0.728612,0.755351,0.77946,0.800957,0.819875,0.836255,0.850146,0.861603,0.870684,0.87745,0.881963,0.884283,0.884471,0.882587,0.878689,0.872833,0.865078,0.855479,0.844096,0.83099,0.816224,0.799868,0.781994,0.762683,0.742022,0.720106,0.697037,0.672924,0.647887,0.622049,0.595542,0.568502,0.54107,0.513389,0.485604,0.457857,0.430291,0.403042,0.376243,0.350016,0.324478,0.299733,0.275875,0.252985,0.231131,0.210371,0.190744,0.172281,0.154998,0.138898,0.123975,0.110209,0.0975737,0.0860329,0.0755435,0.0660565,0.0575183,0.0498719,0.0430576,0.0370149,0.0316829,0.027001,0.0229103,0.0193539,0.0162771,0.0136284,0.0113595,0.00942549,0.00778498,0.00640018,0.00523682,0.00426404,0.00345425,0.00278292,0.00222839,0.00177158,0.00139579,0.00108638,0.000830548,0.000617017,0.000435807,0.000277954,0.000135252,0
