1.92875e-022,5.24275e-022,1.41077e-021,3.75808e-021,9.91037e-021,2.58718e-020,6.68616e-020,1.71057e-019,4.33228e-019,1.08619e-018,2.69594e-018,6.62409e-018,1.61122e-017,3.87971e-017,9.24816e-017,2.18235e-016,5.09809e-016,1.17897e-015,2.69907e-015,6.11697e-015,1.37237e-014,3.04805e-014,6.7017e-014,1.45868e-013,3.14304e-013,6.7043e-013,1.41569e-012,2.95936e-012,6.12408e-012,1.25458e-011,2.54429e-011,5.10797e-011,1.01518e-010,1.99735e-010,3.89023e-010,7.50086e-010,1.43173e-009,2.70534e-009,5.06055e-009,9.37102e-009,1.71786e-008,3.11748e-008,5.60058e-008,9.96036e-008,1.7536e-007,3.05632e-007,5.27328e-007,9.00692e-007,1.52295e-006,2.54921e-006,4.22417e-006,6.92931e-006,1.12526e-005,1.80895e-005,2.87882e-005,4.53541e-005,7.07345e-005,0.000109209,0.000166917,0.000252555,0.000378289,0.000560926,0.000823379,0.00119649,0.00172119,0.00245112,0.00345551,0.00482251,0.00666266,0.00911245,0.0123378,0.0165368,0.0219421,0.0288217,0.0374777,0.0482437,0.0614783,0.0775561,0.0968553,0.119741,0.146547,0.177552,0.212954,0.252848,0.297199,0.345818,0.398347,0.454244,0.512778,0.573037,0.633943,0.694273,0.752704,0.80785,0.858324,0.902786,0.940008,0.968928,0.988701,0.998738,0.998738,0.988701,0.968928,0.940008,0.902786,0.858324,0.80785,0.752704,0.694273,0.633943,0.573037,0.512778,0.454244,0.398347,0.345818,0.297199,0.252848,0.212954,0.177552,0.146547,0.119741,0.0968553,0.0775561,0.0614783,0.0482437,0.0374777,0.0288217,0.0219421,0.0165368,0.0123378,0.00911245,0.00666266,0.00482251,0.00345551,0.00245112,0.00172119,0.00119649,0.000823379,0.000560926,0.000378289,0.000252555,0.000166917,0.000109209,7.07345e-005,4.53541e-005,2.87882e-005,1.80895e-005,1.12526e-005,6.92931e-006,4.22417e-006,2.54921e-006,1.52295e-006,9.00692e-007,5.27328e-007,3.05632e-007,1.7536e-007,9.96036e-008,5.60058e-008,3.11748e-008,1.71786e-008,9.37102e-009,5.06055e-009,2.70534e-009,1.43173e-009,7.50086e-010,3.89023e-010,1.99735e-010,1.01518e-010,5.10797e-011,2.54429e-011,1.25458e-011,6.12408e-012,2.95936e-012,1.41569e-012,6.7043e-013,3.14304e-013,1.45868e-013,6.7017e-014,3.04805e-014,1.37237e-014,6.11697e-015,2.69907e-015,1.17897e-015,5.09809e-016,2.18235e-016,9.24816e-017,3.87971e-017,1.61122e-017,6.62409e-018,2.69594e-018,1.08619e-018,4.33228e-019,1.71057e-019,6.68616e-020,2.58718e-020,9.91037e-021,3.75808e-021,1.41077e-021,5.24275e-022,1.92875e-022
0,8.75992e-022,2.33637e-021,6.16897e-021,1.61256e-020,4.17301e-020,1.06909e-019,2.71153e-019,6.8084e-019,1.69242e-018,4.16491e-018,1.0147e-017,2.44739e-017,5.8439e-017,1.38146e-016,3.23302e-016,7.49057e-016,1.71814e-015,3.90155e-015,8.77111e-015,1.95213e-014,4.30133e-014,9.38284e-014,2.02631e-013,4.33227e-013,9.16994e-013,1.92158e-012,3.98648e-012,8.18774e-012,1.66487e-011,3.3515e-011,6.67945e-011,1.31791e-010,2.57439e-010,4.97862e-010,9.53209e-010,1.80681e-009,3.39066e-009,6.29943e-009,1.15869e-008,2.10998e-008,3.80399e-008,6.78968e-008,1.1998e-007,2.09902e-007,3.6356e-007,6.23427e-007,1.05839e-006,1.77894e-006,2.96023e-006,4.87691e-006,7.95458e-006,1.28453e-005,2.05364e-005,3.25057e-005,5.09391e-005,7.90313e-005,0.000121396,0.000184614,0.000277961,0.000414343,0.000611499,0.000893492,0.00129254,0.00185122,0.00262502,0.00368526,0.0051223,0.00704894,0.00960383,0.0129547,0.0173011,0.0228762,0.0299473,0.0388146,0.0498079,0.0632798,0.0795972,0.099128,0.122225,0.149208,0.180338,0.2158,0.255672,0.299904,0.348296,0.400481,0.455915,0.513871,0.573447,0.633579,0.693069,0.750623,0.804889,0.854515,0.898198,0.934748,0.963132,0.982532,0.992378,0.992378,0.982532,0.963132,0.934748,0.898198,0.854515,0.804889,0.750623,0.693069,0.633579,0.573447,0.513871,0.455915,0.400481,0.348296,0.299904,0.255672,0.2158,0.180338,0.149208,0.122225,0.099128,0.0795972,0.0632798,0.0498079,0.0388146,0.0299473,0.0228762,0.0173011,0.0129547,0.00960383,0.00704894,0.0051223,0.00368526,0.00262502,0.00185122,0.00129254,0.000893492,0.000611499,0.000414343,0.000277961,0.000184614,0.000121396,7.90313e-005,5.09391e-005,3.25057e-005,2.05364e-005,1.28453e-005,7.95458e-006,4.87691e-006,2.96023e-006,1.77894e-006,1.05839e-006,6.23427e-007,3.6356e-007,2.09902e-007,1.1998e-007,6.78968e-008,3.80399e-008,2.10998e-008,1.15869e-008,6.29943e-009,3.39066e-009,1.80681e-009,9.53209e-010,4.97862e-010,2.57439e-010,1.31791e-010,6.67945e-011,3.3515e-011,1.66487e-011,8.18774e-012,3.98648e-012,1.92158e-012,9.16994e-013,4.33227e-013,2.02631e-013,9.38284e-014,4.30133e-014,1.95213e-014,8.77111e-015,3.90155e-015,1.71814e-015,7.49057e-016,3.23302e-016,1.38146e-016,5.8439e-017,2.44739e-017,1.0147e-017,4.16491e-018,1.69242e-018,6.8084e-019,2.71153e-019,1.06909e-019,4.17301e-020,1.61256e-020,6.16897e-021,2.33637e-021,8.75992e-022,0
0,1.59798e-021,4.76505e-021,1.24601e-020,3.22556e-020,8.26637e-020,2.09726e-019,5.26766e-019,1.30982e-018,3.22431e-018,7.85762e-018,1.89573e-017,4.52786e-017,1.07064e-016,2.50624e-016,5.80816e-016,1.33256e-015,3.02672e-015,6.80602e-015,1.51513e-014,3.33923e-014,7.28584e-014,1.57381e-013,3.36564e-013,7.12563e-013,1.49356e-012,3.0993e-012,6.36723e-012,1.29504e-011,2.60774e-011,5.19867e-011,1.02606e-010,2.00494e-010,3.87867e-010,7.42881e-010,1.40867e-009,2.64459e-009,4.91547e-009,9.04547e-009,1.64801e-008,2.9727e-008,5.30893e-008,9.38706e-008,1.64331e-007,2.84828e-007,4.88783e-007,8.30471e-007,1.39704e-006,2.32687e-006,3.8372e-006,6.26527e-006,1.01286e-005,1.62124e-005,2.5694e-005,4.0319e-005,6.26441e-005,9.63712e-005,0.000146795,0.000221401,0.000330635,0.000488904,0.000715826,0.00103777,0.00148974,0.00211756,0.00298042,0.00415376,0.00573231,0.00783329,0.0105996,0.0142024,0.018844,0.0247582,0.032211,0.0414985,0.0529425,0.0668843,0.0836744,0.10366,0.127171,0.154496,0.185869,0.221441,0.261258,0.305244,0.353176,0.404673,0.459184,0.51599,0.574208,0.632808,0.690638,0.746459,0.798988,0.846941,0.889091,0.924314,0.951644,0.97031,0.97978,0.97978,0.97031,0.951644,0.924314,0.889091,0.846941,0.798988,0.746459,0.690638,0.632808,0.574208,0.51599,0.459184,0.404673,0.353176,0.305244,0.261258,0.221441,0.185869,0.154496,0.127171,0.10366,0.0836744,0.0668843,0.0529425,0.0414985,0.032211,0.0247582,0.018844,0.0142024,0.0105996,0.00783329,0.00573231,0.00415376,0.00298042,0.00211756,0.00148974,0.00103777,0.000715826,0.000488904,0.000330635,0.000221401,0.000146795,9.63712e-005,6.26441e-005,4.0319e-005,2.5694e-005,1.62124e-005,1.01286e-005,6.26527e-006,3.8372e-006,2.32687e-006,1.39704e-006,8.30471e-007,4.88783e-007,2.84828e-007,1.64331e-007,9.38706e-008,5.30893e-008,2.9727e-008,1.64801e-008,9.04547e-009,4.91547e-009,2.64459e-009,1.40867e-009,7.42881e-010,3.87867e-010,2.00494e-010,1.02606e-010,5.19867e-011,2.60774e-011,1.29504e-011,6.36723e-012,3.0993e-012,1.49356e-012,7.12563e-013,3.36564e-013,1.57381e-013,7.28584e-014,3.33923e-014,1.51513e-014,6.80602e-015,3.02672e-015,1.33256e-015,5.80816e-016,2.50624e-016,1.07064e-016,4.52786e-017,1.89573e-017,7.85762e-018,3.22431e-018,1.30982e-018,5.26766e-019,2.09726e-019,8.26637e-020,3.22556e-020,1.24601e-020,4.76505e-021,1.59798e-021,0
0,3.31417e-021,1.00628e-020,2.64183e-020,6.77822e-020,1.72167e-019,4.32916e-019,1.07765e-018,2.6557e-018,6.47889e-018,1.56475e-017,3.74123e-017,8.85536e-017,2.07503e-016,4.81355e-016,1.10543e-015,2.5132e-015,5.65648e-015,1.26036e-014,2.78016e-014,6.07118e-014,1.31252e-013,2.80912e-013,5.95203e-013,1.24851e-012,2.59269e-012,5.33021e-012,1.08486e-011,2.18593e-011,4.36052e-011,8.61149e-011,1.68367e-010,3.25896e-010,6.24514e-010,1.18481e-009,2.22538e-009,4.13814e-009,7.61825e-009,1.38854e-008,2.5056e-008,4.47634e-008,7.91756e-008,1.3865e-007,2.40386e-007,4.12635e-007,7.01277e-007,1.18e-006,1.96585e-006,3.24262e-006,5.29566e-006,8.56304e-006,1.37095e-005,2.17324e-005,3.41105e-005,5.30112e-005,8.15736e-005,0.000124291,0.000187517,0.000280129,0.000414378,0.000606965,0.000880363,0.00126444,0.00179836,0.00253282,0.00353254,0.00487901,0.00667334,0.00903918,0.0121254,0.0161083,0.0211932,0.0276151,0.0356372,0.0455488,0.0576598,0.0722935,0.0897765,0.110426,0.134534,0.162349,0.19406,0.229771,0.269486,0.313085,0.360316,0.410775,0.463908,0.519004,0.575212,0.63155,0.686934,0.740209,0.790187,0.83569,0.875594,0.908879,0.934666,0.952261,0.961181,0.961181,0.952261,0.934666,0.908879,0.875594,0.83569,0.790187,0.740209,0.686934,0.63155,0.575212,0.519004,0.463908,0.410775,0.360316,0.313085,0.269486,0.229771,0.19406,0.162349,0.134534,0.110426,0.0897765,0.0722935,0.0576598,0.0455488,0.0356372,0.0276151,0.0211932,0.0161083,0.0121254,0.00903918,0.00667334,0.00487901,0.00353254,0.00253282,0.00179836,0.00126444,0.000880363,0.000606965,0.000414378,0.000280129,0.000187517,0.000124291,8.15736e-005,5.30112e-005,3.41105e-005,2.17324e-005,1.37095e-005,8.56304e-006,5.29566e-006,3.24262e-006,1.96585e-006,1.18e-006,7.01277e-007,4.12635e-007,2.40386e-007,1.3865e-007,7.91756e-008,4.47634e-008,2.5056e-008,1.38854e-008,7.61825e-009,4.13814e-009,2.22538e-009,1.18481e-009,6.24514e-010,3.25896e-010,1.68367e-010,8.61149e-011,4.36052e-011,2.18593e-011,1.08486e-011,5.33021e-012,2.59269e-012,1.24851e-012,5.95203e-013,2.80912e-013,1.31252e-013,6.07118e-014,2.78016e-014,1.26036e-014,5.65648e-015,2.5132e-015,1.10543e-015,4.81355e-016,2.07503e-016,8.85536e-017,3.74123e-017,1.56475e-017,6.47889e-018,2.6557e-018,1.07765e-018,4.32916e-019,1.72167e-019,6.77822e-020,2.64183e-020,1.00628e-020,3.31417e-021,0
0,7.20646e-021,2.14476e-020,5.62222e-020,1.4324e-019,3.60745e-019,8.99408e-019,2.2199e-018,5.42413e-018,1.31204e-017,3.14185e-017,7.44807e-017,1.74793e-016,4.06091e-016,9.33995e-016,2.12661e-015,4.79349e-015,1.06964e-014,2.3629e-014,5.16746e-014,1.11874e-013,2.39777e-013,5.08756e-013,1.06865e-012,2.22221e-012,4.57467e-012,9.32311e-012,1.881e-011,3.75702e-011,7.42893e-011,1.45425e-010,2.81825e-010,5.40695e-010,1.02697e-009,1.93105e-009,3.59472e-009,6.62479e-009,1.20869e-008,2.18322e-008,3.9041e-008,6.9117e-008,1.21142e-007,2.10207e-007,3.61119e-007,6.1419e-007,1.03421e-006,1.72413e-006,2.84572e-006,4.65023e-006,7.52354e-006,1.20514e-005,1.9113e-005,3.0012e-005,4.66598e-005,7.18252e-005,0.000109472,0.000165205,0.000246857,0.000365239,0.000535085,0.000776229,0.00111503,0.00158605,0.00223404,0.00311616,0.00430437,0.00588803,0.00797649,0.0107015,0.0142194,0.0187124,0.0243896,0.031486,0.0402606,0.0509927,0.0639755,0.0795081,0.0978849,0.119383,0.144246,0.172671,0.204786,0.240639,0.280175,0.323227,0.369501,0.418571,0.469876,0.522722,0.576298,0.629687,0.681894,0.73187,0.778551,0.820892,0.857904,0.888693,0.912498,0.928715,0.93693,0.93693,0.928715,0.912498,0.888693,0.857904,0.820892,0.778551,0.73187,0.681894,0.629687,0.576298,0.522722,0.469876,0.418571,0.369501,0.323227,0.280175,0.240639,0.204786,0.172671,0.144246,0.119383,0.0978849,0.0795081,0.0639755,0.0509927,0.0402606,0.031486,0.0243896,0.0187124,0.0142194,0.0107015,0.00797649,0.00588803,0.00430437,0.00311616,0.00223404,0.00158605,0.00111503,0.000776229,0.000535085,0.000365239,0.000246857,0.000165205,0.000109472,7.18252e-005,4.66598e-005,3.0012e-005,1.9113e-005,1.20514e-005,7.52354e-006,4.65023e-006,2.84572e-006,1.72413e-006,1.03421e-006,6.1419e-007,3.61119e-007,2.10207e-007,1.21142e-007,6.9117e-008,3.9041e-008,2.18322e-008,1.20869e-008,6.62479e-009,3.59472e-009,1.93105e-009,1.02697e-009,5.40695e-010,2.81825e-010,1.45425e-010,7.42893e-011,3.75702e-011,1.881e-011,9.32311e-012,4.57467e-012,2.22221e-012,1.06865e-012,5.08756e-013,2.39777e-013,1.11874e-013,5.16746e-014,2.3629e-014,1.06964e-014,4.79349e-015,2.12661e-015,9.33995e-016,4.06091e-016,1.74793e-016,7.44807e-017,3.14185e-017,1.31204e-017,5.42413e-018,2.2199e-018,8.99408e-019,3.60745e-019,1.4324e-019,5.62222e-020,2.14476e-020,7.20646e-021,0
0,1.5556e-020,4.58427e-020,1.19128e-019,3.01376e-019,7.52813e-019,1.86128e-018,4.55571e-018,1.10388e-017,2.64794e-017,6.28805e-017,1.47824e-016,3.44027e-016,7.92613e-016,1.8078e-015,4.0819e-015,9.12418e-015,2.01905e-014,4.42303e-014,9.59211e-014,2.05935e-013,4.3769e-013,9.20927e-013,1.91825e-012,3.95555e-012,8.07477e-012,1.63184e-011,3.26471e-011,6.46601e-011,1.2678e-010,2.46087e-010,4.72881e-010,8.99579e-010,1.69415e-009,3.15857e-009,5.82983e-009,1.06524e-008,1.92695e-008,3.4508e-008,6.11788e-008,1.07378e-007,1.86577e-007,3.20951e-007,5.46581e-007,9.21528e-007,1.53816e-006,2.54177e-006,4.1583e-006,6.73505e-006,1.07998e-005,1.71452e-005,2.6948e-005,4.19341e-005,6.4606e-005,9.85475e-005,0.00014883,0.000222542,0.00032947,0.000482958,0.000700967,0.00100737,0.00143347,0.00201979,0.00281807,0.00389344,0.00532676,0.0072169,0.00968297,0.0128662,0.0169312,0.0220668,0.0284851,0.0364202,0.0461243,0.0578627,0.0719068,0.0885248,0.107971,0.130472,0.156215,0.18533,0.21788,0.25384,0.293092,0.33541,0.380458,0.427783,0.476821,0.526902,0.577266,0.627075,0.67544,0.721443,0.764165,0.802717,0.83627,0.864082,0.885522,0.900099,0.907474,0.907474,0.900099,0.885522,0.864082,0.83627,0.802717,0.764165,0.721443,0.67544,0.627075,0.577266,0.526902,0.476821,0.427783,0.380458,0.33541,0.293092,0.25384,0.21788,0.18533,0.156215,0.130472,0.107971,0.0885248,0.0719068,0.0578627,0.0461243,0.0364202,0.0284851,0.0220668,0.0169312,0.0128662,0.00968297,0.0072169,0.00532676,0.00389344,0.00281807,0.00201979,0.00143347,0.00100737,0.000700967,0.000482958,0.00032947,0.000222542,0.00014883,9.85475e-005,6.4606e-005,4.19341e-005,2.6948e-005,1.71452e-005,1.07998e-005,6.73505e-006,4.1583e-006,2.54177e-006,1.53816e-006,9.21528e-007,5.46581e-007,3.20951e-007,1.86577e-007,1.07378e-007,6.11788e-008,3.4508e-008,1.92695e-008,1.06524e-008,5.82983e-009,3.15857e-009,1.69415e-009,8.99579e-010,4.72881e-010,2.46087e-010,1.2678e-010,6.46601e-011,3.26471e-011,1.63184e-011,8.07477e-012,3.95555e-012,1.91825e-012,9.20927e-013,4.3769e-013,2.05935e-013,9.59211e-014,4.42303e-014,2.01905e-014,9.12418e-015,4.0819e-015,1.8078e-015,7.92613e-016,3.44027e-016,1.47824e-016,6.28805e-017,2.64794e-017,1.10388e-017,4.55571e-018,1.86128e-018,7.52813e-019,3.01376e-019,1.19128e-019,4.58427e-020,1.5556e-020,0
0,3.32392e-020,9.74824e-020,2.51074e-019,6.30075e-019,1.56119e-018,3.82805e-018,9.29208e-018,2.23291e-017,5.31193e-017,1.25099e-016,2.91662e-016,6.73175e-016,1.53815e-015,3.47928e-015,7.79116e-015,1.72718e-014,3.79048e-014,8.23517e-014,1.77122e-013,3.77133e-013,7.94945e-013,1.65883e-012,3.4268e-012,7.00803e-012,1.41881e-011,2.84365e-011,5.6422e-011,1.10826e-010,2.15506e-010,4.14855e-010,7.906e-010,1.49155e-009,2.78576e-009,5.15077e-009,9.42807e-009,1.70843e-008,3.06475e-008,5.44275e-008,9.56899e-008,1.66548e-007,2.86972e-007,4.89517e-007,8.26653e-007,1.382e-006,2.28731e-006,3.74776e-006,6.07929e-006,9.76269e-006,1.55211e-005,2.44296e-005,3.80672e-005,5.8726e-005,8.96928e-005,0.000135624,0.000203034,0.000300925,0.000441584,0.000641559,0.000922855,0.00131435,0.00185343,0.00258783,0.00357767,0.00489753,0.0066386,0.00891069,0.0118438,0.0155896,0.0203214,0.026234,0.0335417,0.0424753,0.0532769,0.0661936,0.081469,0.0993334,0.119993,0.143615,0.17032,0.200166,0.233134,0.269127,0.307951,0.349323,0.392857,0.43808,0.484427,0.531261,0.577883,0.623548,0.66749,0.708937,0.747137,0.781375,0.810999,0.835433,0.854198,0.86692,0.873345,0.873345,0.86692,0.854198,0.835433,0.810999,0.781375,0.747137,0.708937,0.66749,0.623548,0.577883,0.531261,0.484427,0.43808,0.392857,0.349323,0.307951,0.269127,0.233134,0.200166,0.17032,0.143615,0.119993,0.0993334,0.081469,0.0661936,0.0532769,0.0424753,0.0335417,0.026234,0.0203214,0.0155896,0.0118438,0.00891069,0.0066386,0.00489753,0.00357767,0.00258783,0.00185343,0.00131435,0.000922855,0.000641559,0.000441584,0.000300925,0.000203034,0.000135624,8.96928e-005,5.8726e-005,3.80672e-005,2.44296e-005,1.55211e-005,9.76269e-006,6.07929e-006,3.74776e-006,2.28731e-006,1.382e-006,8.26653e-007,4.89517e-007,2.86972e-007,1.66548e-007,9.56899e-008,5.44275e-008,3.06475e-008,1.70843e-008,9.42807e-009,5.15077e-009,2.78576e-009,1.49155e-009,7.906e-010,4.14855e-010,2.15506e-010,1.10826e-010,5.6422e-011,2.84365e-011,1.41881e-011,7.00803e-012,3.4268e-012,1.65883e-012,7.94945e-013,3.77133e-013,1.77122e-013,8.23517e-014,3.79048e-014,1.72718e-014,7.79116e-015,3.47928e-015,1.53815e-015,6.73175e-016,2.91662e-016,1.25099e-016,5.31193e-017,2.23291e-017,9.29208e-018,3.82805e-018,1.56119e-018,6.30075e-019,2.51074e-019,9.74824e-020,3.32392e-020,0
0,7.0567e-020,2.05735e-019,5.25843e-019,1.3086e-018,3.21591e-018,7.82059e-018,1.88268e-017,4.48681e-017,1.05858e-016,2.47248e-016,5.71697e-016,1.30865e-015,2.96555e-015,6.65289e-015,1.47754e-014,3.24857e-014,7.07079e-014,1.52359e-013,3.25005e-013,6.86333e-013,1.43484e-012,2.96957e-012,6.08426e-012,1.23408e-011,2.47801e-011,4.92587e-011,9.69363e-011,1.88848e-010,3.64216e-010,6.9539e-010,1.31438e-009,2.45942e-009,4.55585e-009,8.35462e-009,1.51672e-008,2.72589e-008,4.84991e-008,8.54241e-008,1.48953e-007,2.57125e-007,4.394e-007,7.43362e-007,1.24499e-006,2.06421e-006,3.3882e-006,5.50568e-006,8.85685e-006,1.41051e-005,2.22384e-005,3.47104e-005,5.36352e-005,8.20492e-005,0.000124261,0.000186309,0.000276551,0.000406407,0.000591281,0.000851686,0.00121457,0.00171485,0.00239715,0.00331772,0.00454637,0.0061685,0.0082869,0.0110233,0.0145196,0.0189378,0.0244597,0.0312852,0.0396285,0.049714,0.0617697,0.076019,0.0926716,0.111913,0.133892,0.158712,0.186416,0.21698,0.250305,0.286208,0.324425,0.364606,0.406326,0.449089,0.492342,0.535485,0.577894,0.618929,0.657959,0.694374,0.727599,0.757109,0.78244,0.803193,0.819045,0.829751,0.835145,0.835145,0.829751,0.819045,0.803193,0.78244,0.757109,0.727599,0.694374,0.657959,0.618929,0.577894,0.535485,0.492342,0.449089,0.406326,0.364606,0.324425,0.286208,0.250305,0.21698,0.186416,0.158712,0.133892,0.111913,0.0926716,0.076019,0.0617697,0.049714,0.0396285,0.0312852,0.0244597,0.0189378,0.0145196,0.0110233,0.0082869,0.0061685,0.00454637,0.00331772,0.00239715,0.00171485,0.00121457,0.000851686,0.000591281,0.000406407,0.000276551,0.000186309,0.000124261,8.20492e-005,5.36352e-005,3.47104e-005,2.22384e-005,1.41051e-005,8.85685e-006,5.50568e-006,3.3882e-006,2.06421e-006,1.24499e-006,7.43362e-007,4.394e-007,2.57125e-007,1.48953e-007,8.54241e-008,4.84991e-008,2.72589e-008,1.51672e-008,8.35462e-009,4.55585e-009,2.45942e-009,1.31438e-009,6.9539e-010,3.64216e-010,1.88848e-010,9.69363e-011,4.92587e-011,2.47801e-011,1.23408e-011,6.08426e-012,2.96957e-012,1.43484e-012,6.86333e-013,3.25005e-013,1.52359e-013,7.07079e-014,3.24857e-014,1.47754e-014,6.65289e-015,2.96555e-015,1.30865e-015,5.71697e-016,2.47248e-016,1.05858e-016,4.48681e-017,1.88268e-017,7.82059e-018,3.21591e-018,1.3086e-018,5.25843e-019,2.05735e-019,7.0567e-020,0
0,1.48827e-019,4.31169e-019,1.09375e-018,2.69966e-018,6.57973e-018,1.58693e-017,3.7888e-017,8.95509e-017,2.09539e-016,4.85385e-016,1.1131e-015,2.52702e-015,5.67948e-015,1.26367e-014,2.78346e-014,6.06963e-014,1.31028e-013,2.80022e-013,5.9244e-013,1.24086e-012,2.5729e-012,5.2814e-012,1.07325e-011,2.15911e-011,4.30004e-011,8.47801e-011,1.65478e-010,3.19749e-010,6.11647e-010,1.15829e-009,2.17147e-009,4.0301e-009,7.40457e-009,1.34681e-008,2.42513e-008,4.32302e-008,7.62888e-008,1.33278e-007,2.30503e-007,3.94655e-007,6.6893e-007,1.12245e-006,1.86456e-006,3.06625e-006,4.99186e-006,8.04529e-006,1.28364e-005,2.02755e-005,3.17048e-005,4.90798e-005,7.52157e-005,0.000114115,0.000171398,0.000254859,0.000375168,0.000546749,0.000788836,0.00112674,0.00159334,0.00223068,0.00309184,0.00424282,0.00576439,0.00775392,0.0103268,0.0136174,0.0177795,0.0229853,0.029424,0.0372981,0.0468191,0.058201,0.0716524,0.0873672,0.105514,0.126227,0.149591,0.175636,0.204323,0.235544,0.269109,0.304756,0.342143,0.380865,0.420456,0.460409,0.500188,0.539244,0.577035,0.613039,0.646771,0.677789,0.705707,0.730195,0.75098,0.767847,0.780631,0.789216,0.793527,0.793527,0.789216,0.780631,0.767847,0.75098,0.730195,0.705707,0.677789,0.646771,0.613039,0.577035,0.539244,0.500188,0.460409,0.420456,0.380865,0.342143,0.304756,0.269109,0.235544,0.204323,0.175636,0.149591,0.126227,0.105514,0.0873672,0.0716524,0.058201,0.0468191,0.0372981,0.029424,0.0229853,0.0177795,0.0136174,0.0103268,0.00775392,0.00576439,0.00424282,0.00309184,0.00223068,0.00159334,0.00112674,0.000788836,0.000546749,0.000375168,0.000254859,0.000171398,0.000114115,7.52157e-005,4.90798e-005,3.17048e-005,2.02755e-005,1.28364e-005,8.04529e-006,4.99186e-006,3.06625e-006,1.86456e-006,1.12245e-006,6.6893e-007,3.94655e-007,2.30503e-007,1.33278e-007,7.62888e-008,4.32302e-008,2.42513e-008,1.34681e-008,7.40457e-009,4.0301e-009,2.17147e-009,1.15829e-009,6.11647e-010,3.19749e-010,1.65478e-010,8.47801e-011,4.30004e-011,2.15911e-011,1.07325e-011,5.2814e-012,2.5729e-012,1.24086e-012,5.9244e-013,2.80022e-013,1.31028e-013,6.06963e-014,2.78346e-014,1.26367e-014,5.67948e-015,2.52702e-015,1.1131e-015,4.85385e-016,2.09539e-016,8.95509e-017,3.7888e-017,1.58693e-017,6.57973e-018,2.69966e-018,1.09375e-018,4.31169e-019,1.48827e-019,0
0,3.11684e-019,8.97531e-019,2.25937e-018,5.53167e-018,1.33711e-017,3.19834e-017,7.57322e-017,1.77526e-016,4.11974e-016,9.46473e-016,2.15265e-015,4.84695e-015,1.08042e-014,2.3842e-014,5.20859e-014,1.12649e-013,2.4119e-013,5.11233e-013,1.07277e-012,2.22854e-012,4.58311e-012,9.33096e-012,1.8807e-011,3.75264e-011,7.41277e-011,1.44961e-010,2.80636e-010,5.37853e-010,1.02049e-009,1.9168e-009,3.56426e-009,6.56124e-009,1.19571e-008,2.15721e-008,3.85283e-008,6.81226e-008,1.19241e-007,2.06625e-007,3.54458e-007,6.01961e-007,1.01203e-006,1.68439e-006,2.77533e-006,4.52698e-006,7.31012e-006,1.16859e-005,1.84938e-005,2.89741e-005,4.49385e-005,6.90002e-005,0.000104883,0.000157829,0.000235121,0.000346756,0.000506272,0.000731765,0.0010471,0.00148334,0.00208029,0.00288833,0.00397016,0.00540273,0.00727891,0.00970896,0.0128215,0.0167637,0.0217008,0.027814,0.0352978,0.0443546,0.0551889,0.0679993,0.0829693,0.100257,0.119983,0.142221,0.166989,0.194234,0.223836,0.255593,0.289232,0.324406,0.360707,0.397674,0.434815,0.471618,0.507576,0.5422,0.575044,0.605709,0.633863,0.65924,0.681642,0.700934,0.717037,0.729914,0.739557,0.745973,0.749177,0.749177,0.745973,0.739557,0.729914,0.717037,0.700934,0.681642,0.65924,0.633863,0.605709,0.575044,0.5422,0.507576,0.471618,0.434815,0.397674,0.360707,0.324406,0.289232,0.255593,0.223836,0.194234,0.166989,0.142221,0.119983,0.100257,0.0829693,0.0679993,0.0551889,0.0443546,0.0352978,0.027814,0.0217008,0.0167637,0.0128215,0.00970896,0.00727891,0.00540273,0.00397016,0.00288833,0.00208029,0.00148334,0.0010471,0.000731765,0.000506272,0.000346756,0.000235121,0.000157829,0.000104883,6.90002e-005,4.49385e-005,2.89741e-005,1.84938e-005,1.16859e-005,7.31012e-006,4.52698e-006,2.77533e-006,1.68439e-006,1.01203e-006,6.01961e-007,3.54458e-007,2.06625e-007,1.19241e-007,6.81226e-008,3.85283e-008,2.15721e-008,1.19571e-008,6.56124e-009,3.56426e-009,1.9168e-009,1.02049e-009,5.37853e-010,2.80636e-010,1.44961e-010,7.41277e-011,3.75264e-011,1.8807e-011,9.33096e-012,4.58311e-012,2.22854e-012,1.07277e-012,5.11233e-013,2.4119e-013,1.12649e-013,5.20859e-014,2.3842e-014,1.08042e-014,4.84695e-015,2.15265e-015,9.46473e-016,4.11974e-016,1.77526e-016,7.57322e-017,3.19834e-017,1.33711e-017,5.53167e-018,2.25937e-018,8.97531e-019,3.11684e-019,0
